id,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_activation,param_alpha,param_hidden_layer_sizes,param_learning_rate,param_learning_rate_init,param_max_iter,param_solver,params,split0_test_accuracy,split1_test_accuracy,split2_test_accuracy,split3_test_accuracy,mean_test_accuracy,std_test_accuracy,rank_test_accuracy,split0_test_precision_macro,split1_test_precision_macro,split2_test_precision_macro,split3_test_precision_macro,mean_test_precision_macro,std_test_precision_macro,rank_test_precision_macro,split0_test_recall_macro,split1_test_recall_macro,split2_test_recall_macro,split3_test_recall_macro,mean_test_recall_macro,std_test_recall_macro,rank_test_recall_macro,split0_test_f1_macro,split1_test_f1_macro,split2_test_f1_macro,split3_test_f1_macro,mean_test_f1_macro,std_test_f1_macro,rank_test_f1_macro
0,0.1682235598564148,0.09475413988499073,0.0100327730178833,0.0033622292961465873,identity,0.0001,"(50,)",adaptive,0.001,300,lbfgs,"{'activation': 'identity', 'alpha': 0.0001, 'hidden_layer_sizes': (50,), 'learning_rate': 'adaptive', 'learning_rate_init': 0.001, 'max_iter': 300, 'solver': 'lbfgs'}",0.8235294117647058,0.6764705882352942,0.6764705882352942,0.7058823529411765,0.7205882352941178,0.06063390625908321,115,0.8280701754385965,0.6821428571428572,0.6770833333333333,0.7087719298245614,0.7240170739348372,0.061269258993164176,131,0.8235294117647058,0.6764705882352942,0.6764705882352942,0.7058823529411764,0.7205882352941178,0.060633906259083215,115,0.8229166666666666,0.6739319965126417,0.6761904761904762,0.7048611111111112,0.7194750626202239,0.06095379257947293,114
1,0.21139287948608398,0.18516497158919962,0.01578068733215332,0.011378994384323712,identity,0.0001,"(50,)",adaptive,0.001,300,sgd,"{'activation': 'identity', 'alpha': 0.0001, 'hidden_layer_sizes': (50,), 'learning_rate': 'adaptive', 'learning_rate_init': 0.001, 'max_iter': 300, 'solver': 'sgd'}",0.5,0.6470588235294118,0.5294117647058824,0.5,0.5441176470588235,0.060633906259083256,236,0.5,0.7248677248677249,0.7575757575757576,0.25,0.5581108706108706,0.2036561265008365,213,0.5,0.6470588235294118,0.5294117647058824,0.5,0.5441176470588235,0.060633906259083256,236,0.37916219119226635,0.6136363636363635,0.39555555555555555,0.3333333333333333,0.4304218609293797,0.10820922925623573,247
2,1.1763011813163757,0.7406705734415638,0.01087045669555664,0.0033400547654868305,identity,0.0001,"(50, 50, 50)",adaptive,0.001,300,lbfgs,"{'activation': 'identity', 'alpha': 0.0001, 'hidden_layer_sizes': (50, 50, 50), 'learning_rate': 'adaptive', 'learning_rate_init': 0.001, 'max_iter': 300, 'solver': 'lbfgs'}",0.7941176470588235,0.8823529411764706,0.6470588235294118,0.7647058823529411,0.7720588235294117,0.08415825839896761,42,0.7951388888888888,0.8823529411764706,0.6491228070175439,0.8023715415019763,0.7822465446462199,0.08413448785280629,54,0.7941176470588235,0.8823529411764706,0.6470588235294118,0.7647058823529411,0.7720588235294117,0.08415825839896761,37,0.793939393939394,0.8823529411764706,0.6458333333333334,0.7571428571428571,0.7698171313980138,0.08482159430688428,41
3,0.9333027005195618,0.1848393772828058,0.012329459190368652,0.005292310764646862,identity,0.0001,"(50, 50, 50)",adaptive,0.001,300,sgd,"{'activation': 'identity', 'alpha': 0.0001, 'hidden_layer_sizes': (50, 50, 50), 'learning_rate': 'adaptive', 'learning_rate_init': 0.001, 'max_iter': 300, 'solver': 'sgd'}",0.7647058823529411,0.5882352941176471,0.6470588235294118,0.6176470588235294,0.6544117647058824,0.06698848219959042,176,0.7647058823529411,0.6007905138339921,0.6470588235294118,0.6416666666666666,0.6635554715957529,0.06107803348551717,179,0.7647058823529411,0.588235294117647,0.6470588235294118,0.6176470588235294,0.6544117647058824,0.06698848219959043,176,0.7647058823529412,0.575,0.6470588235294118,0.6007226738934056,0.6468718449439397,0.07276710008203324,169
4,0.9173279404640198,0.3130146822321699,0.014535367488861084,0.003533654867656737,identity,0.0001,"(100,)",adaptive,0.001,300,lbfgs,"{'activation': 'identity', 'alpha': 0.0001, 'hidden_layer_sizes': (100,), 'learning_rate': 'adaptive', 'learning_rate_init': 0.001, 'max_iter': 300, 'solver': 'lbfgs'}",0.9117647058823529,0.7058823529411765,0.7647058823529411,0.7058823529411765,0.7720588235294118,0.0841582583989676,35,0.9131944444444444,0.7351778656126482,0.7684210526315789,0.717948717948718,0.7836855201593473,0.07694134966468066,49,0.9117647058823529,0.7058823529411764,0.7647058823529411,0.7058823529411764,0.7720588235294117,0.08415825839896765,37,0.9116883116883117,0.6964285714285714,0.763888888888889,0.7017543859649122,0.768440039492671,0.0868524731628665,47
5,0.5264020562171936,0.2510260910970575,0.01700490713119507,0.0023689670402370524,identity,0.0001,"(100,)",adaptive,0.001,300,sgd,"{'activation': 'identity', 'alpha': 0.0001, 'hidden_layer_sizes': (100,), 'learning_rate': 'adaptive', 'learning_rate_init': 0.001, 'max_iter': 300, 'solver': 'sgd'}",0.6764705882352942,0.5,0.6470588235294118,0.5294117647058824,0.5882352941176471,0.07498558108224684,208,0.6821428571428572,0.25,0.6556776556776557,0.7575757575757576,0.5863490675990677,0.1977575396004322,200,0.6764705882352942,0.5,0.6470588235294117,0.5294117647058824,0.5882352941176471,0.07498558108224683,208,0.6739319965126417,0.3333333333333333,0.6421052631578947,0.39555555555555555,0.5112315371398564,0.14885233897644895,213
6,2.40206515789032,1.25869718281173,0.014727175235748291,0.0007979705002017893,identity,0.0001,"(100, 100, 100)",adaptive,0.001,300,lbfgs,"{'activation': 'identity', 'alpha': 0.0001, 'hidden_layer_sizes': (100, 100, 100), 'learning_rate': 'adaptive', 'learning_rate_init': 0.001, 'max_iter': 300, 'solver': 'lbfgs'}",0.8823529411764706,0.8529411764705882,0.7058823529411765,0.7058823529411765,0.786764705882353,0.08154806254712803,15,0.887719298245614,0.8541666666666667,0.7087719298245614,0.717948717948718,0.79215165317139,0.07974536122074116,34,0.8823529411764706,0.8529411764705882,0.7058823529411764,0.7058823529411764,0.786764705882353,0.08154806254712808,15,0.8819444444444444,0.8528138528138528,0.7048611111111112,0.7017543859649122,0.7853434485835802,0.08268697884613858,15
7,1.797474980354309,0.1949095957678461,0.013220548629760742,0.00431741556962855,identity,0.0001,"(100, 100, 100)",adaptive,0.001,300,sgd,"{'activation': 'identity', 'alpha': 0.0001, 'hidden_layer_sizes': (100, 100, 100), 'learning_rate': 'adaptive', 'learning_rate_init': 0.001, 'max_iter': 300, 'solver': 'sgd'}",0.7941176470588235,0.6176470588235294,0.6176470588235294,0.7941176470588235,0.7058823529411764,0.08823529411764702,137,0.7951388888888888,0.6416666666666666,0.6180555555555556,0.8035714285714286,0.714608134920635,0.08520934268756479,139,0.7941176470588235,0.6176470588235294,0.6176470588235294,0.7941176470588236,0.7058823529411764,0.08823529411764705,135,0.793939393939394,0.6007226738934056,0.6173160173160174,0.7925021795989537,0.7011200661869427,0.0922887767317422,133
8,0.2881784439086914,0.147624994934896,0.014514148235321045,0.0013647929606688204,identity,0.0001,"(6,)",adaptive,0.001,300,lbfgs,"{'activation': 'identity', 'alpha': 0.0001, 'hidden_layer_sizes': (6,), 'learning_rate': 'adaptive', 'learning_rate_init': 0.001, 'max_iter': 300, 'solver': 'lbfgs'}",0.8235294117647058,0.8235294117647058,0.7941176470588235,0.7058823529411765,0.7867647058823529,0.04821645973751468,17,0.8424908424908425,0.8235294117647058,0.7951388888888888,0.717948717948718,0.7947769652732888,0.04745004698112149,29,0.8235294117647058,0.8235294117647058,0.7941176470588235,0.7058823529411764,0.7867647058823528,0.04821645973751472,20,0.8210526315789475,0.8235294117647058,0.793939393939394,0.7017543859649122,0.7850689558119899,0.04948240549722704,16
9,0.15397495031356812,0.04428332350129624,0.01703166961669922,0.0067129415054614245,identity,0.0001,"(6,)",adaptive,0.001,300,sgd,"{'activation': 'identity', 'alpha': 0.0001, 'hidden_layer_sizes': (6,), 'learning_rate': 'adaptive', 'learning_rate_init': 0.001, 'max_iter': 300, 'solver': 'sgd'}",0.5882352941176471,0.47058823529411764,0.5,0.5,0.5147058823529411,0.04411764705882354,257,0.6349206349206349,0.24242424242424243,0.25,0.25,0.34433621933621933,0.16779749564277338,287,0.5882352941176471,0.47058823529411764,0.5,0.5,0.5147058823529411,0.04411764705882354,257,0.5492424242424243,0.32,0.3333333333333333,0.3333333333333333,0.3839772727272727,0.09557101930713602,270
